               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 319,            0.029924,            0.046727,           0.0066445,             0.64825,             0.81293,             0.71225,             0.52306,            0.030301,            0.022474,            0.013162,           0.0068518,           0.0068518,           0.0068518
                 320,             0.03372,            0.044114,           0.0069668,             0.62739,             0.77041,              0.6865,             0.49564,            0.030984,            0.022583,            0.013345,           0.0068419,           0.0068419,           0.0068419
                 321,            0.031922,            0.044809,           0.0090895,             0.59513,             0.71636,             0.69009,             0.50398,             0.02998,             0.02282,            0.014003,            0.006832,            0.006832,            0.006832
                 322,            0.032292,            0.042801,            0.010715,              0.5581,             0.69898,             0.64554,              0.4623,            0.028921,            0.022197,            0.013521,           0.0068221,           0.0068221,           0.0068221
                 323,            0.029589,            0.044232,           0.0076794,             0.54874,              0.7466,             0.64396,             0.47024,            0.028943,            0.022491,            0.012579,           0.0068122,           0.0068122,           0.0068122
                 324,             0.02961,            0.044059,           0.0066822,             0.55328,             0.67007,             0.64109,             0.46596,            0.029099,            0.023678,            0.012554,           0.0068023,           0.0068023,           0.0068023
                 325,            0.027642,            0.041056,            0.006728,             0.56051,             0.67482,             0.64891,             0.47415,            0.028752,            0.024082,             0.01253,           0.0067924,           0.0067924,           0.0067924
                 326,            0.031114,            0.040433,           0.0078094,             0.55953,             0.68367,             0.66185,             0.48416,            0.029473,            0.024328,            0.012782,           0.0067825,           0.0067825,           0.0067825
                 327,            0.031869,            0.043567,           0.0063543,             0.53989,             0.66414,             0.63263,             0.47373,            0.028752,            0.023402,            0.012988,           0.0067726,           0.0067726,           0.0067726
                 328,            0.031003,             0.04633,           0.0072312,             0.54527,             0.73639,             0.62308,               0.461,            0.028213,            0.023722,            0.013239,           0.0067627,           0.0067627,           0.0067627
                 329,            0.031923,            0.047103,           0.0081169,             0.58931,             0.73639,             0.65637,             0.47832,             0.02945,            0.024383,            0.012528,           0.0067528,           0.0067528,           0.0067528
                 330,            0.032006,             0.04724,           0.0076145,             0.58562,              0.7602,             0.65514,             0.48689,            0.028692,            0.023913,            0.012008,           0.0067429,           0.0067429,           0.0067429
                 331,            0.028656,            0.042966,           0.0068026,             0.57974,              0.7602,             0.69815,             0.49888,            0.029765,            0.024522,            0.011536,            0.006733,            0.006733,            0.006733
                 332,            0.030903,            0.048342,           0.0063228,              0.6438,             0.85034,             0.72694,             0.53408,            0.029337,            0.025454,            0.011252,           0.0067231,           0.0067231,           0.0067231
                 333,            0.029076,            0.042346,           0.0093862,             0.63788,             0.85034,             0.74436,             0.54846,            0.029275,            0.026353,            0.011618,           0.0067132,           0.0067132,           0.0067132
                 334,            0.030173,            0.043985,           0.0074512,             0.64442,             0.80782,             0.74068,             0.53367,            0.029332,            0.025208,            0.012161,           0.0067033,           0.0067033,           0.0067033
                 335,            0.028955,            0.048078,           0.0079929,              0.5788,             0.72108,             0.68134,             0.47947,            0.029766,            0.025067,            0.012553,           0.0066934,           0.0066934,           0.0066934
                 336,            0.033311,             0.04594,           0.0069402,             0.54763,             0.73639,             0.64104,             0.46186,            0.029461,            0.025007,            0.013115,           0.0066835,           0.0066835,           0.0066835
                 337,            0.030722,            0.044837,           0.0061242,             0.52146,             0.72915,             0.63306,             0.45941,            0.029706,            0.024491,            0.012742,           0.0066736,           0.0066736,           0.0066736
                 338,            0.029967,             0.04747,           0.0063997,             0.53455,             0.71315,             0.64202,             0.44518,            0.031297,            0.024305,            0.012759,           0.0066637,           0.0066637,           0.0066637
                 339,            0.030324,            0.045624,           0.0064831,             0.54212,              0.7551,             0.66706,             0.48789,            0.031145,            0.024863,             0.01181,           0.0066538,           0.0066538,           0.0066538
                 340,            0.029847,            0.050033,           0.0070104,              0.5962,             0.80272,             0.70778,             0.50173,             0.03199,            0.024649,            0.011341,           0.0066439,           0.0066439,           0.0066439
                 341,            0.027643,            0.045311,           0.0065512,             0.61088,             0.73639,             0.67125,             0.48354,            0.031388,            0.025215,            0.013115,            0.006634,            0.006634,            0.006634
                 342,            0.029907,            0.045924,           0.0068788,             0.47365,             0.72445,             0.60619,             0.43032,            0.032029,            0.024809,            0.014589,           0.0066241,           0.0066241,           0.0066241
                 343,             0.03091,            0.043826,           0.0059983,             0.47057,             0.82897,             0.58834,             0.42007,            0.032031,             0.02459,            0.015005,           0.0066142,           0.0066142,           0.0066142
                 344,            0.028385,            0.042468,           0.0074396,             0.46924,             0.76531,             0.62118,             0.44106,            0.032409,            0.023785,            0.014534,           0.0066043,           0.0066043,           0.0066043
                 345,            0.026518,            0.044978,           0.0064465,             0.53929,              0.7923,             0.68552,             0.49356,            0.031196,            0.023571,            0.012645,           0.0065944,           0.0065944,           0.0065944
                 346,            0.029709,            0.043571,           0.0079362,             0.69967,             0.75787,             0.77876,               0.564,            0.031045,            0.024065,            0.011652,           0.0065845,           0.0065845,           0.0065845
                 347,            0.030867,            0.046436,           0.0063105,             0.76183,             0.74675,             0.77635,             0.54962,            0.032459,            0.024968,            0.011931,           0.0065746,           0.0065746,           0.0065746
                 348,            0.030532,            0.047671,           0.0071523,             0.74023,             0.71599,             0.75687,             0.51855,            0.033234,            0.025266,             0.01222,           0.0065647,           0.0065647,           0.0065647
                 349,            0.030693,            0.046742,           0.0056685,             0.70036,             0.75396,             0.74067,             0.52874,            0.032563,            0.024588,            0.011853,           0.0065548,           0.0065548,           0.0065548
                 350,            0.029556,            0.048768,           0.0068027,             0.72779,             0.75262,             0.75501,             0.54568,            0.031035,            0.024211,            0.010668,           0.0065449,           0.0065449,           0.0065449
                 351,            0.031778,            0.045901,           0.0068105,             0.70302,             0.78336,             0.75549,             0.55109,            0.030899,            0.023508,            0.010948,            0.006535,            0.006535,            0.006535
                 352,            0.029766,            0.042549,           0.0054566,              0.7006,             0.75168,             0.74336,             0.53429,            0.032233,            0.023183,            0.011225,           0.0065251,           0.0065251,           0.0065251
                 353,             0.02736,            0.043107,           0.0061792,             0.79323,              0.7449,             0.77999,             0.55369,            0.033806,            0.023516,            0.010382,           0.0065152,           0.0065152,           0.0065152
                 354,            0.028371,            0.045353,           0.0054843,             0.77347,             0.72109,             0.76904,             0.54938,            0.035734,            0.023994,            0.010527,           0.0065053,           0.0065053,           0.0065053
                 355,            0.028986,            0.046122,           0.0051758,             0.72299,             0.72873,             0.78068,             0.55881,            0.035526,            0.024169,             0.01111,           0.0064954,           0.0064954,           0.0064954
                 356,            0.031047,            0.048295,            0.005435,             0.69401,             0.77381,             0.78703,              0.5752,            0.034902,            0.023922,            0.010913,           0.0064855,           0.0064855,           0.0064855
                 357,            0.029778,            0.043882,           0.0057623,             0.72225,                0.75,             0.76656,              0.5591,            0.034181,            0.024735,            0.010671,           0.0064756,           0.0064756,           0.0064756
                 358,            0.031198,            0.043214,           0.0049984,             0.73513,             0.73129,             0.76049,             0.55262,            0.033342,            0.024666,            0.010681,           0.0064657,           0.0064657,           0.0064657
                 359,            0.030934,            0.045117,           0.0061046,             0.73347,              0.6932,             0.74618,             0.54165,            0.032786,            0.025481,            0.011252,           0.0064558,           0.0064558,           0.0064558
                 360,            0.029779,            0.046288,           0.0069742,             0.65714,              0.7449,             0.74507,              0.5453,            0.032354,            0.025518,            0.011699,           0.0064459,           0.0064459,           0.0064459
                 361,            0.031632,            0.045338,           0.0049872,             0.56312,             0.73639,             0.69891,             0.50356,            0.031001,            0.024403,             0.01358,            0.006436,            0.006436,            0.006436
                 362,            0.028688,            0.043333,           0.0041977,             0.61306,             0.75641,             0.74191,              0.5296,            0.030836,            0.023935,            0.012729,           0.0064261,           0.0064261,           0.0064261
                 363,            0.033932,            0.046852,            0.004569,             0.63114,             0.77718,             0.75508,             0.53932,            0.031284,            0.023506,            0.011517,           0.0064162,           0.0064162,           0.0064162
                 364,            0.025286,            0.038623,           0.0042672,              0.6984,             0.79762,              0.7713,             0.53774,            0.032022,            0.024024,            0.011414,           0.0064063,           0.0064063,           0.0064063
                 365,              0.0291,            0.044212,           0.0043117,              0.7303,             0.76025,             0.77033,             0.53794,            0.031852,            0.024371,            0.011228,           0.0063964,           0.0063964,           0.0063964
                 366,            0.028904,            0.044229,           0.0063202,             0.58705,             0.77891,              0.7307,             0.51176,            0.032643,            0.024103,            0.013347,           0.0063865,           0.0063865,           0.0063865
                 367,            0.032486,            0.045159,           0.0038942,             0.66866,             0.72574,             0.74046,             0.53129,            0.032118,            0.022926,            0.013605,           0.0063766,           0.0063766,           0.0063766
                 368,             0.02913,            0.047043,           0.0064748,             0.69238,             0.76871,             0.77309,             0.55314,            0.032106,            0.022266,            0.012813,           0.0063667,           0.0063667,           0.0063667
                 369,             0.03053,            0.048435,           0.0057366,             0.80637,             0.73793,             0.79543,             0.58128,            0.031811,            0.022185,            0.011859,           0.0063568,           0.0063568,           0.0063568
                 370,            0.032291,            0.047918,            0.005931,             0.79516,             0.71599,             0.78216,             0.56978,            0.030886,            0.022085,            0.012378,           0.0063469,           0.0063469,           0.0063469
                 371,             0.03095,             0.03959,           0.0063016,              0.8366,             0.66774,             0.78768,             0.55652,            0.031598,            0.022274,             0.01235,            0.006337,            0.006337,            0.006337
                 372,            0.028606,            0.048958,           0.0049788,             0.67459,             0.85884,             0.80231,             0.56574,            0.032141,            0.022489,            0.012567,           0.0063271,           0.0063271,           0.0063271
                 373,            0.033085,            0.043939,           0.0046259,             0.61168,             0.85521,             0.76358,             0.53532,             0.03297,            0.022524,            0.014577,           0.0063172,           0.0063172,           0.0063172
                 374,            0.029057,            0.043945,           0.0052212,              0.5281,              0.7415,             0.64533,             0.45978,            0.032532,            0.022563,              0.0186,           0.0063073,           0.0063073,           0.0063073
                 375,            0.032179,            0.043734,            0.004628,             0.57106,             0.71769,             0.65263,             0.46976,            0.032171,            0.023136,            0.019519,           0.0062974,           0.0062974,           0.0062974
                 376,            0.029992,            0.044534,            0.005491,             0.62285,             0.70441,              0.7085,             0.51735,             0.03146,            0.023277,            0.017917,           0.0062875,           0.0062875,           0.0062875
                 377,            0.027422,            0.049837,           0.0045345,             0.69922,             0.80272,             0.80566,             0.57928,            0.031083,            0.022924,            0.017867,           0.0062776,           0.0062776,           0.0062776
                 378,            0.029255,            0.043901,           0.0046274,             0.88591,              0.7585,             0.85672,             0.59766,            0.031658,             0.02318,            0.016483,           0.0062677,           0.0062677,           0.0062677
                 379,            0.029718,              0.0435,           0.0038135,             0.86475,             0.79913,             0.87351,             0.61561,            0.031281,            0.023129,            0.018103,           0.0062578,           0.0062578,           0.0062578
                 380,            0.031173,            0.048475,           0.0053089,             0.84471,             0.77721,               0.836,             0.59027,            0.031337,            0.023216,            0.019632,           0.0062479,           0.0062479,           0.0062479
                 381,            0.034909,             0.05141,           0.0055467,             0.79306,             0.76486,              0.7997,             0.58349,            0.030894,            0.023597,            0.019382,            0.006238,            0.006238,            0.006238
                 382,            0.029144,            0.046855,           0.0033358,              0.6345,             0.76397,             0.74271,             0.56056,            0.030917,            0.023467,            0.018013,           0.0062281,           0.0062281,           0.0062281
                 383,            0.031782,            0.046103,            0.004449,             0.59014,             0.74933,             0.70475,             0.53625,            0.031632,            0.023658,            0.016032,           0.0062182,           0.0062182,           0.0062182
                 384,            0.027732,            0.045659,           0.0046669,             0.54586,             0.80782,             0.65071,             0.48239,            0.031573,            0.024112,            0.015492,           0.0062083,           0.0062083,           0.0062083
                 385,            0.029098,            0.045723,           0.0039068,             0.56222,             0.80782,             0.65104,             0.48681,            0.031343,            0.023579,            0.015562,           0.0061984,           0.0061984,           0.0061984
                 386,             0.02976,            0.040469,           0.0038853,             0.56367,             0.71192,             0.63138,             0.46778,            0.032316,            0.023597,            0.016349,           0.0061885,           0.0061885,           0.0061885
                 387,            0.028158,            0.047467,           0.0061362,             0.56035,             0.71259,             0.63211,             0.46572,            0.032806,            0.024101,            0.016721,           0.0061786,           0.0061786,           0.0061786
                 388,             0.02821,            0.048129,            0.005866,             0.52957,              0.7249,             0.62127,             0.46016,               0.033,            0.023698,            0.016547,           0.0061687,           0.0061687,           0.0061687
                 389,            0.031159,            0.042442,           0.0042204,             0.54622,             0.76273,             0.66245,             0.48227,            0.033758,            0.023742,            0.015113,           0.0061588,           0.0061588,           0.0061588
                 390,            0.029458,            0.046425,           0.0044988,             0.59804,             0.72619,             0.67172,             0.49542,            0.032196,            0.023786,            0.013686,           0.0061489,           0.0061489,           0.0061489
                 391,            0.029796,            0.044953,           0.0046676,             0.54845,             0.77881,             0.62891,             0.46705,            0.032744,            0.023934,            0.013357,            0.006139,            0.006139,            0.006139
                 392,             0.02759,            0.041003,           0.0059704,               0.597,                0.75,             0.65126,             0.46111,            0.033938,            0.023899,            0.012597,           0.0061291,           0.0061291,           0.0061291
                 393,            0.028193,            0.038314,            0.004457,             0.58773,             0.80048,             0.67788,              0.4724,            0.032274,            0.023583,            0.012885,           0.0061192,           0.0061192,           0.0061192
                 394,            0.029031,             0.04462,           0.0029696,             0.54525,             0.77913,             0.65841,             0.45985,            0.032071,            0.023559,            0.014142,           0.0061093,           0.0061093,           0.0061093
                 395,            0.028889,            0.045358,           0.0050138,             0.51628,             0.67007,             0.61438,             0.43455,            0.030242,            0.023558,            0.015826,           0.0060994,           0.0060994,           0.0060994
                 396,            0.032056,            0.042017,           0.0029068,             0.49381,             0.66226,             0.60646,             0.43796,            0.030236,            0.023919,             0.01623,           0.0060895,           0.0060895,           0.0060895
                 397,            0.032083,            0.049383,           0.0041196,             0.48424,             0.66497,             0.57549,             0.41349,             0.03114,            0.024356,            0.016039,           0.0060796,           0.0060796,           0.0060796
                 398,            0.032704,            0.047929,           0.0035579,              0.4668,             0.67007,             0.56734,             0.40973,            0.030877,            0.024336,            0.016383,           0.0060697,           0.0060697,           0.0060697
                 399,            0.031841,            0.045703,           0.0046687,             0.57874,             0.74813,             0.62927,             0.45587,            0.030872,            0.024585,            0.014919,           0.0060598,           0.0060598,           0.0060598
                 400,            0.029331,            0.045517,            0.004248,             0.62894,             0.72449,             0.65265,             0.47085,            0.030965,            0.024055,            0.014812,           0.0060499,           0.0060499,           0.0060499
                 401,            0.026238,            0.042219,           0.0030025,             0.58397,             0.76412,             0.66178,             0.46849,            0.031091,            0.023806,            0.014725,             0.00604,             0.00604,             0.00604
                 402,            0.031785,            0.043689,           0.0052254,             0.59116,             0.70748,             0.71836,             0.50434,            0.030526,            0.023614,            0.014261,           0.0060301,           0.0060301,           0.0060301
                 403,            0.029577,            0.039538,           0.0040805,             0.58318,             0.72619,             0.69761,             0.48325,            0.031169,            0.024253,            0.014597,           0.0060202,           0.0060202,           0.0060202
                 404,            0.028666,            0.046169,            0.005431,             0.56416,             0.70238,             0.66083,             0.45403,            0.032106,            0.024079,            0.015376,           0.0060103,           0.0060103,           0.0060103
                 405,            0.032278,            0.044459,           0.0049937,             0.56775,             0.67857,             0.65135,             0.44616,            0.033291,            0.024187,            0.015294,           0.0060004,           0.0060004,           0.0060004
                 406,            0.027677,            0.043907,           0.0039709,             0.70803,             0.65476,             0.69264,             0.47489,            0.034744,            0.024584,             0.01398,           0.0059905,           0.0059905,           0.0059905
                 407,            0.027929,            0.045063,           0.0036666,             0.54623,              0.7415,             0.63616,             0.44553,            0.034707,            0.024852,            0.015049,           0.0059806,           0.0059806,           0.0059806
                 408,            0.027211,            0.042385,           0.0029477,             0.52614,              0.7551,             0.59555,             0.42134,            0.034965,            0.025185,            0.016607,           0.0059707,           0.0059707,           0.0059707
                 409,            0.030287,            0.048545,           0.0051547,             0.46937,             0.73639,             0.57348,             0.40805,            0.034752,            0.025087,            0.018025,           0.0059608,           0.0059608,           0.0059608
                 410,            0.026428,            0.040256,           0.0035234,             0.43367,             0.61845,             0.54668,             0.39494,            0.033412,            0.024477,            0.018889,           0.0059509,           0.0059509,           0.0059509
                 411,            0.027487,            0.043125,           0.0036899,             0.43724,             0.62555,              0.5541,             0.39853,            0.033125,            0.024227,            0.018914,            0.005941,            0.005941,            0.005941
                 412,            0.030135,            0.038108,           0.0040342,             0.46491,             0.71769,             0.57058,             0.41886,            0.032838,            0.024141,             0.01828,           0.0059311,           0.0059311,           0.0059311
                 413,            0.029992,            0.046696,           0.0041781,             0.47332,             0.78401,              0.5775,             0.42306,            0.032691,            0.024235,            0.018547,           0.0059212,           0.0059212,           0.0059212
                 414,            0.028041,            0.045386,           0.0041294,             0.48982,             0.79085,             0.57664,             0.42249,            0.033634,            0.024709,            0.020289,           0.0059113,           0.0059113,           0.0059113
                 415,            0.030621,            0.040524,           0.0035373,              0.5081,             0.79592,             0.58552,             0.42556,            0.034004,            0.026096,            0.021198,           0.0059014,           0.0059014,           0.0059014
                 416,            0.029014,            0.044739,           0.0039779,             0.55108,             0.67556,             0.59069,             0.43284,            0.033677,            0.025619,            0.021691,           0.0058915,           0.0058915,           0.0058915
                 417,            0.032109,            0.046353,            0.004221,              0.5004,             0.77381,             0.57842,             0.42236,            0.033185,            0.024745,            0.021102,           0.0058816,           0.0058816,           0.0058816
                 418,            0.031045,             0.04831,           0.0038811,             0.50255,             0.77381,             0.58173,             0.42877,            0.031945,            0.023789,            0.021032,           0.0058717,           0.0058717,           0.0058717
                 419,            0.030747,            0.044923,           0.0027228,             0.51993,             0.77381,             0.59601,             0.43563,            0.032732,            0.023731,            0.020947,           0.0058618,           0.0058618,           0.0058618
                 420,            0.031544,            0.044595,           0.0039197,              0.6291,             0.64519,             0.62313,             0.45622,            0.033276,            0.023049,            0.019678,           0.0058519,           0.0058519,           0.0058519
                 421,            0.026969,            0.044804,           0.0030246,             0.55096,              0.7551,              0.6304,             0.45639,             0.03293,            0.023034,            0.017714,            0.005842,            0.005842,            0.005842
                 422,            0.029948,            0.041494,           0.0027482,             0.48941,             0.70956,             0.59376,             0.44149,            0.033193,             0.02352,            0.018338,           0.0058321,           0.0058321,           0.0058321
                 423,            0.029804,            0.046979,           0.0023293,              0.5044,             0.70343,             0.60294,             0.43861,            0.033707,            0.023576,            0.018153,           0.0058222,           0.0058222,           0.0058222
                 424,            0.027085,            0.045644,           0.0022324,             0.48596,             0.62245,             0.58514,              0.4251,            0.033887,            0.023465,             0.01809,           0.0058123,           0.0058123,           0.0058123
                 425,            0.029894,            0.041422,           0.0030721,             0.55253,             0.64182,             0.62599,             0.43833,            0.035189,            0.023004,            0.017473,           0.0058024,           0.0058024,           0.0058024
                 426,            0.027982,            0.040119,           0.0024083,             0.53946,             0.67007,             0.66188,             0.45839,            0.035959,            0.023382,            0.016487,           0.0057925,           0.0057925,           0.0057925
                 427,            0.027724,            0.043818,           0.0054664,             0.49044,             0.60221,              0.6314,             0.45969,            0.033954,            0.023163,             0.01689,           0.0057826,           0.0057826,           0.0057826
                 428,            0.024152,            0.037334,           0.0034304,             0.49494,             0.62245,             0.62032,             0.44926,            0.036053,            0.023065,            0.017437,           0.0057727,           0.0057727,           0.0057727
                 429,            0.027959,            0.042145,            0.002642,             0.48731,             0.64889,             0.59107,             0.43733,            0.035443,              0.0231,            0.018117,           0.0057628,           0.0057628,           0.0057628
                 430,            0.030508,            0.040858,           0.0026129,             0.49547,             0.65136,             0.60241,             0.44741,            0.033608,             0.02271,            0.017581,           0.0057529,           0.0057529,           0.0057529
                 431,            0.032242,            0.040622,           0.0039543,             0.51007,             0.66347,             0.60441,             0.43618,            0.034015,            0.024333,             0.01668,            0.005743,            0.005743,            0.005743
                 432,            0.027885,            0.044263,           0.0029369,             0.57142,             0.71259,             0.62258,             0.44899,             0.03263,            0.023911,            0.015894,           0.0057331,           0.0057331,           0.0057331
                 433,             0.02469,            0.040415,           0.0029733,             0.55813,             0.76839,             0.66675,             0.48666,            0.031319,            0.023737,            0.014425,           0.0057232,           0.0057232,           0.0057232
                 434,            0.029205,            0.043632,            0.003788,             0.58379,             0.78912,             0.68003,             0.48631,            0.031244,            0.023761,            0.013878,           0.0057133,           0.0057133,           0.0057133
                 435,            0.026825,            0.039896,           0.0028149,             0.62339,             0.73639,             0.70284,             0.50246,            0.030928,            0.024078,            0.014263,           0.0057034,           0.0057034,           0.0057034
                 436,            0.025873,            0.037516,           0.0028314,              0.6022,              0.7348,             0.67589,             0.47229,            0.031445,            0.024445,             0.01538,           0.0056935,           0.0056935,           0.0056935
                 437,            0.031213,            0.043566,           0.0024423,             0.55168,             0.69388,              0.6582,             0.48287,            0.030589,            0.023941,            0.015568,           0.0056836,           0.0056836,           0.0056836
                 438,            0.026239,             0.04258,           0.0024311,             0.57604,             0.74142,             0.65732,             0.48529,            0.030643,            0.023777,            0.015144,           0.0056737,           0.0056737,           0.0056737
                 439,            0.031531,            0.043787,           0.0033334,             0.61708,             0.73312,             0.70096,             0.48917,            0.031593,            0.023868,            0.014826,           0.0056638,           0.0056638,           0.0056638
                 440,            0.031041,            0.044783,           0.0024245,             0.59171,             0.77891,             0.70208,             0.48284,            0.032496,            0.024676,            0.014383,           0.0056539,           0.0056539,           0.0056539
                 441,            0.028266,            0.043742,           0.0030748,             0.58177,             0.78814,              0.7101,             0.49426,            0.032084,            0.024666,            0.014451,            0.005644,            0.005644,            0.005644
                 442,             0.03065,            0.047346,            0.002543,             0.58908,             0.78434,             0.69444,              0.4928,            0.030984,             0.02423,            0.015225,           0.0056341,           0.0056341,           0.0056341
                 443,            0.030048,            0.046899,           0.0027015,             0.60411,             0.71088,             0.67179,             0.47849,            0.030945,            0.023694,            0.015036,           0.0056242,           0.0056242,           0.0056242
                 444,            0.028506,            0.038774,           0.0027389,             0.61372,             0.71238,              0.6719,             0.49803,            0.031045,            0.023153,            0.014222,           0.0056143,           0.0056143,           0.0056143
                 445,            0.026111,            0.042083,           0.0024978,             0.59131,             0.75818,             0.67516,              0.5062,            0.031263,            0.023104,            0.014305,           0.0056044,           0.0056044,           0.0056044
                 446,            0.028857,            0.038144,           0.0019358,             0.57464,             0.75847,             0.66482,             0.50508,            0.031803,            0.023159,            0.015818,           0.0055945,           0.0055945,           0.0055945
                 447,            0.030246,             0.04133,           0.0025038,             0.54913,             0.69388,             0.64833,             0.49561,            0.032285,            0.023255,            0.016378,           0.0055846,           0.0055846,           0.0055846
                 448,            0.029268,            0.037656,           0.0028765,             0.52353,             0.67007,             0.63881,             0.48306,            0.032171,            0.023315,            0.016722,           0.0055747,           0.0055747,           0.0055747
                 449,            0.029684,            0.042784,           0.0040327,             0.54232,             0.72307,              0.6617,             0.49428,            0.031078,            0.023601,            0.016002,           0.0055648,           0.0055648,           0.0055648
                 450,            0.028064,            0.041379,           0.0031078,             0.60963,             0.68367,             0.67679,             0.51078,            0.030188,            0.022796,            0.014536,           0.0055549,           0.0055549,           0.0055549
                 451,            0.031202,            0.041879,           0.0038349,             0.57128,              0.7602,             0.70861,              0.5386,            0.030703,            0.022768,            0.014409,            0.005545,            0.005545,            0.005545
                 452,            0.028816,            0.044892,           0.0033002,              0.6409,             0.68367,             0.71638,             0.55209,            0.031523,            0.022769,             0.01521,           0.0055351,           0.0055351,           0.0055351
                 453,            0.026345,            0.043096,           0.0025361,             0.60718,             0.65986,             0.68174,             0.53094,            0.030761,            0.022371,            0.016619,           0.0055252,           0.0055252,           0.0055252
                 454,            0.027268,            0.042084,           0.0052708,             0.56378,             0.63095,             0.62454,             0.47975,            0.031294,            0.023054,            0.018595,           0.0055153,           0.0055153,           0.0055153
                 455,             0.02978,            0.048815,           0.0027623,             0.50229,             0.61565,             0.57504,             0.44363,            0.031297,            0.023324,            0.019534,           0.0055054,           0.0055054,           0.0055054
                 456,            0.029045,            0.039719,           0.0021766,             0.52301,             0.60689,             0.57481,             0.44293,            0.032238,            0.023917,            0.019206,           0.0054955,           0.0054955,           0.0054955
                 457,            0.029087,            0.040272,           0.0035158,             0.57583,             0.62585,             0.62637,              0.4767,            0.032383,            0.024199,            0.016978,           0.0054856,           0.0054856,           0.0054856
                 458,            0.029224,            0.041562,           0.0030887,             0.58606,             0.65806,             0.65763,             0.49259,            0.031911,            0.024413,            0.016084,           0.0054757,           0.0054757,           0.0054757
                 459,            0.027464,            0.044177,           0.0031174,             0.64829,             0.69077,             0.66736,             0.50079,            0.031686,            0.024715,            0.014952,           0.0054658,           0.0054658,           0.0054658
                 460,            0.028663,            0.040703,           0.0029314,             0.75825,             0.62689,             0.68503,             0.50654,            0.031461,            0.024984,            0.014943,           0.0054559,           0.0054559,           0.0054559
                 461,            0.028257,            0.043141,           0.0042745,             0.62307,             0.66837,               0.658,              0.4901,            0.031144,            0.025236,            0.016728,            0.005446,            0.005446,            0.005446
                 462,             0.03023,            0.042246,           0.0030385,             0.59823,             0.65166,             0.63365,             0.47384,            0.031363,            0.024748,            0.018322,           0.0054361,           0.0054361,           0.0054361
                 463,            0.028478,            0.042435,           0.0029314,             0.59585,             0.62219,             0.62415,             0.48223,            0.030611,            0.024747,            0.019409,           0.0054262,           0.0054262,           0.0054262
                 464,             0.02675,            0.041917,           0.0025421,             0.60006,             0.59694,             0.60736,             0.45267,            0.033417,            0.025401,            0.021585,           0.0054163,           0.0054163,           0.0054163
                 465,            0.027577,             0.05012,           0.0026436,             0.53133,             0.65252,             0.62854,             0.47576,            0.032292,            0.024768,            0.020206,           0.0054064,           0.0054064,           0.0054064
                 466,            0.025262,            0.044827,           0.0029304,             0.53931,             0.70166,             0.66263,             0.48988,            0.030558,            0.024773,            0.018422,           0.0053965,           0.0053965,           0.0053965
                 467,            0.026801,            0.042534,           0.0034544,             0.51741,             0.69286,              0.6464,             0.48139,            0.029535,             0.02462,             0.01848,           0.0053866,           0.0053866,           0.0053866
                 468,            0.027084,            0.045917,           0.0034988,             0.52396,             0.67337,             0.62524,             0.46097,            0.029711,            0.024487,            0.018898,           0.0053767,           0.0053767,           0.0053767
                 469,            0.025305,             0.03813,           0.0034946,             0.56235,             0.70398,             0.65061,             0.47694,            0.029872,            0.023889,            0.017913,           0.0053668,           0.0053668,           0.0053668
                 470,            0.023975,            0.037626,           0.0023573,             0.56688,             0.76531,             0.66825,              0.4999,            0.029744,            0.024252,            0.017483,           0.0053569,           0.0053569,           0.0053569
                 471,            0.026727,            0.038987,            0.002264,             0.55939,             0.73274,             0.65036,             0.48195,            0.030328,            0.023973,            0.017616,            0.005347,            0.005347,            0.005347
                 472,            0.027389,            0.042971,           0.0028881,              0.5152,             0.65598,             0.62527,             0.46832,            0.030337,            0.023049,             0.01748,           0.0053371,           0.0053371,           0.0053371
                 473,            0.028987,            0.041331,           0.0022708,             0.50387,             0.64116,             0.62904,             0.47018,            0.030124,            0.022828,            0.017665,           0.0053272,           0.0053272,           0.0053272
                 474,             0.02812,            0.045742,           0.0018057,             0.53811,             0.69898,             0.63969,              0.4834,            0.029688,            0.022405,            0.018258,           0.0053173,           0.0053173,           0.0053173
                 475,            0.031074,             0.04137,           0.0032705,             0.52857,             0.66761,             0.63672,             0.48764,            0.029495,            0.022677,            0.018051,           0.0053074,           0.0053074,           0.0053074
                 476,            0.026882,            0.044038,           0.0039433,             0.50688,             0.67007,             0.62695,             0.48419,            0.029015,            0.022902,            0.018089,           0.0052975,           0.0052975,           0.0052975
                 477,            0.026355,            0.039703,           0.0042588,             0.52473,             0.67007,             0.63486,             0.48655,            0.028525,            0.023712,            0.018212,           0.0052876,           0.0052876,           0.0052876
                 478,             0.02656,            0.044707,           0.0024568,             0.56212,             0.64116,             0.62731,             0.47629,            0.028448,            0.024098,            0.018577,           0.0052777,           0.0052777,           0.0052777
                 479,            0.026425,             0.03892,            0.002039,             0.53842,             0.71259,             0.63173,             0.47915,            0.030044,            0.023535,            0.018185,           0.0052678,           0.0052678,           0.0052678
