   408/999     12.1G   0.02518  0.008099  0.003426   0.03671        33       640    0.5261    0.6169     0.541    0.4371   0.05337  0.007788   0.01432
   409/999     12.1G   0.02424   0.00832  0.004861   0.03742        48       640     0.513    0.5986    0.5327    0.4361   0.05369  0.007669   0.01419
   410/999     12.1G   0.02347  0.008579  0.003026   0.03508        65       640    0.5386    0.5986    0.5429    0.4399   0.05374  0.007721   0.01412
   411/999     12.1G     0.026  0.008953  0.002215   0.03717        42       640    0.5821    0.5697    0.5479    0.4473   0.05383  0.007704   0.01414
   412/999     12.1G   0.02371  0.008648  0.005658   0.03801        41       640    0.5494    0.5799    0.5432    0.4372   0.05373  0.007641   0.01444
   413/999     12.1G   0.02335   0.00909  0.003512   0.03595        53       640    0.4782    0.5777    0.5243    0.4316   0.05368  0.007605   0.01448
   414/999     12.1G   0.02084  0.008003  0.003004   0.03185        44       640    0.4595    0.5559    0.5142    0.4144   0.05359  0.007698    0.0142
   415/999     12.1G   0.02427  0.008409  0.004763   0.03744        38       640    0.4087    0.6037    0.5134    0.4074   0.05326  0.007819   0.01403
   416/999     12.1G   0.02435  0.008662  0.003903   0.03691        64       640    0.4335    0.5799     0.512    0.4051   0.05273  0.007911   0.01396
   417/999     12.1G   0.02513  0.008689  0.003382    0.0372        33       640     0.444    0.5748    0.5158    0.4115    0.0518  0.007955    0.0139
   418/999     12.1G   0.02192  0.009374  0.003039   0.03433        43       640    0.5068    0.5408    0.5226    0.4183   0.05095   0.00785   0.01449
   419/999     12.1G    0.0197  0.008186   0.00384   0.03173        36       640    0.5173    0.5357    0.5244    0.4205    0.0502  0.007817   0.01485
   420/999     12.1G   0.02419  0.008578  0.004783   0.03755        58       640     0.526    0.5306    0.5266     0.425   0.05007  0.007853   0.01505
   421/999     12.1G   0.02679   0.00863  0.002721   0.03815        47       640    0.5036    0.5884    0.5455    0.4316   0.04987  0.007941   0.01484
   422/999     12.1G   0.02367   0.01051  0.002603   0.03678        76       640    0.5351    0.6122     0.557    0.4433   0.04963   0.00791    0.0145
   423/999     12.1G   0.02255  0.007932   0.00298   0.03346        43       640    0.5387    0.6071    0.5677    0.4559   0.04963  0.007984   0.01443
   424/999     12.1G   0.02302  0.008767  0.005358   0.03715        41       640    0.6067    0.5493    0.5705    0.4535   0.04983  0.007938   0.01481
   425/999     12.1G   0.02442  0.007436  0.003115   0.03497        50       640    0.5779    0.6308    0.5822     0.468   0.05031   0.00794    0.0147
   426/999     12.1G    0.0243  0.008555   0.00312   0.03597        46       640    0.6153     0.606    0.5989    0.4846    0.0507   0.00792   0.01451
   427/999     12.1G   0.02131  0.008062   0.00399   0.03336        44       640    0.5994     0.631    0.6163    0.4952   0.05145  0.007834   0.01449
   428/999     12.1G   0.02355  0.008441  0.004207    0.0362        56       640    0.5211    0.7313    0.6119    0.4939   0.05234  0.007849   0.01468
   429/999     12.1G   0.02418  0.008754  0.004973   0.03791        49       640    0.5194    0.7262    0.6195    0.5031   0.05275  0.007751   0.01489
   430/999     12.1G   0.02359  0.009923  0.003706   0.03722        49       640    0.6129     0.654    0.6198    0.5099   0.05285  0.007754   0.01478
   431/999     12.1G   0.02063  0.008762  0.003676   0.03307        36       640    0.5901    0.6547    0.6235     0.514   0.05313  0.007872   0.01433
   432/999     12.1G   0.02638   0.01041  0.004805    0.0416        35       640    0.5981    0.6006    0.6101    0.5053   0.05334  0.008047   0.01431
   433/999     12.1G    0.0223  0.008373   0.00273   0.03341        46       640    0.5675    0.5959    0.6074      0.49   0.05354  0.008217   0.01445
   434/999     12.1G   0.02301  0.009029  0.003193   0.03523        76       640    0.5776     0.602    0.5939    0.4875   0.05305  0.008363   0.01438
   435/999     12.1G   0.02487  0.009125  0.002731   0.03672        61       640    0.5489    0.5782    0.5743    0.4668   0.05328  0.008477   0.01414
   436/999     12.1G   0.02293  0.008334  0.003208   0.03447        40       640    0.5525    0.5782    0.5751    0.4682   0.05299  0.008454   0.01392
   437/999     12.1G   0.02345  0.008553  0.002553   0.03456        45       640    0.4793    0.6251    0.5684    0.4675   0.05281  0.008378   0.01407
   438/999     12.1G   0.01942  0.007563  0.002893   0.02987        34       640    0.4806    0.6259     0.561    0.4629   0.05285  0.008337   0.01428
   439/999     12.1G   0.02361  0.008474  0.004229   0.03632        29       640    0.4576    0.6071    0.5473    0.4517   0.05256  0.008432   0.01422
   440/999     12.1G   0.02574   0.00973  0.003399   0.03887        62       640    0.5109    0.6118    0.5528    0.4537   0.05214  0.008558   0.01377
   441/999     12.1G   0.02318  0.008854  0.002928   0.03496        47       640    0.5438     0.631    0.5762    0.4642   0.05164   0.00863   0.01324
   442/999     12.1G   0.02433  0.007439  0.002807   0.03458        35       640     0.548    0.6545    0.5958     0.485   0.05147  0.008536   0.01318
   443/999     12.1G   0.02377  0.009134  0.004527   0.03743        58       640     0.573     0.656    0.5932    0.4861    0.0508  0.008337   0.01303
   444/999     12.1G    0.0227  0.008572  0.003509   0.03478        48       640    0.5331    0.6361    0.5897    0.4785   0.05061  0.008134   0.01318
   445/999     12.1G   0.02515  0.009358  0.002424   0.03693        66       640    0.5558    0.6122    0.5715     0.459   0.05036  0.007943   0.01336
   446/999     12.1G   0.02475  0.008524  0.003326    0.0366        48       640    0.5294    0.6168    0.5652    0.4516   0.05035  0.007843   0.01353
   447/999     12.1G    0.0234  0.008045  0.003078   0.03452        50       640    0.5882    0.5692    0.5648    0.4538   0.05041  0.007895    0.0138
   448/999     12.1G   0.02243  0.008151  0.002626   0.03321        48       640    0.6043    0.5935    0.5708    0.4527    0.0508  0.007971   0.01404
   449/999     12.1G   0.01813   0.00697  0.001744   0.02685        56       640    0.6097    0.5876    0.5705    0.4589   0.05132  0.008024   0.01418
   450/999     12.1G   0.02456  0.008506  0.002355   0.03542        51       640    0.5723    0.5748    0.5646     0.457   0.05147  0.008001   0.01463
   451/999     12.1G   0.02351  0.008213  0.002881    0.0346        63       640    0.5921    0.5506    0.5389    0.4406   0.05117  0.008049   0.01521
   452/999     12.1G   0.01934  0.008543  0.001815    0.0297        28       640    0.5505    0.5271    0.5146    0.4302   0.05083  0.008063    0.0154
   453/999     12.1G   0.02093  0.007853  0.003741   0.03253        40       640    0.5465    0.5717    0.5389    0.4517   0.05079  0.007936   0.01512
   454/999     12.1G   0.02214  0.008156   0.00325   0.03355        64       640    0.5981    0.6129    0.5637    0.4676   0.05115  0.007813   0.01478
   455/999     12.1G   0.01973  0.008076  0.002257   0.03006        43       640    0.6053     0.665    0.5867    0.4807   0.05159  0.007818   0.01452
   456/999     12.1G   0.02405  0.007742  0.002634   0.03443        34       640    0.5683    0.6856    0.5906    0.4821   0.05204  0.007924   0.01427
   457/999     12.1G   0.02116  0.007962  0.002558   0.03168        29       640    0.5981    0.6442    0.5856    0.4756   0.05275  0.008111   0.01452
   458/999     12.1G   0.02151  0.008248  0.002932   0.03269        53       640    0.5625     0.631     0.555    0.4471   0.05285  0.008275   0.01491
   459/999     12.1G   0.02372   0.00928  0.002166   0.03516        85       640    0.4982    0.5985    0.5319     0.421   0.05276  0.008372    0.0146
   460/999     12.1G   0.02566  0.008915  0.002024    0.0366        57       640    0.5281    0.5748    0.5284    0.4133   0.05292  0.008435   0.01428
   461/999     12.1G   0.02378  0.008171  0.003064   0.03501        43       640    0.5601    0.5748    0.5414    0.4266   0.05308  0.008326   0.01403
   462/999     12.1G   0.02118  0.007097  0.002881   0.03116        36       640    0.5655    0.5595    0.5459     0.428   0.05282  0.008368    0.0139
   463/999     12.1G    0.0239  0.009066  0.002864   0.03583        39       640    0.6002    0.5831    0.5675    0.4378   0.05239  0.008479   0.01396
   464/999     12.1G    0.0241  0.008044  0.004169   0.03632        57       640    0.5255    0.6403    0.5625    0.4362   0.05187  0.008482   0.01428
   465/999     12.1G   0.02188  0.008019  0.001862   0.03176        75       640    0.5055    0.5932    0.5477    0.4314   0.05109  0.008406   0.01429
   466/999     12.1G   0.02377  0.008966  0.002761    0.0355        75       640    0.4579    0.5986    0.5384    0.4348   0.05038  0.008343   0.01418
   467/999     12.1G   0.02102  0.007721  0.002436   0.03118        55       640    0.4796    0.5118    0.5344    0.4357   0.04985  0.008413   0.01413
   468/999     12.1G   0.02221  0.008103  0.003222   0.03353        37       640     0.388    0.6514    0.5472    0.4513   0.04958  0.008374    0.0138
   469/999     12.1G   0.02144   0.00827  0.002132   0.03184        42       640    0.5023    0.5459    0.5469    0.4484   0.04939  0.008357   0.01369
   470/999     12.1G   0.02302   0.00759  0.004306   0.03492        47       640    0.4912    0.5697    0.5403    0.4342   0.04942  0.008333   0.01382
   471/999     12.1G   0.02112  0.007706  0.001866   0.03069        29       640    0.6039    0.5646    0.5633    0.4452   0.04928  0.008402   0.01362
   472/999     12.1G   0.02189  0.009069  0.001599   0.03256        83       640    0.7121    0.5884    0.5961    0.4751   0.04838  0.008451   0.01345
   473/999     12.1G   0.01974  0.007197  0.002176   0.02911        52       640    0.6777    0.6071    0.6063    0.4858   0.04762  0.008526   0.01353
   474/999     12.1G   0.02406  0.009084  0.002692   0.03583        41       640    0.6517    0.6207    0.6013    0.4715   0.04762   0.00854   0.01402
   475/999     12.1G   0.02157  0.008394  0.001529   0.03149        53       640    0.6859    0.5918    0.6027    0.4776   0.04774   0.00859    0.0147
   476/999     12.1G   0.02383   0.00879  0.001532   0.03415        38       640    0.6058    0.6259     0.591    0.4632   0.04805    0.0086   0.01487
   477/999     12.1G   0.02279  0.009235  0.001962   0.03399        84       640    0.6541      0.63    0.5959    0.4718   0.04767  0.008372   0.01471
   478/999     12.1G   0.02068  0.008489  0.001871   0.03104        89       640    0.6041     0.607    0.5788    0.4675   0.04727   0.00812   0.01487
   479/999     12.1G   0.02235  0.008818  0.002649   0.03382        42       640    0.5488    0.6122     0.546    0.4583   0.04666  0.007906    0.0151
   480/999     12.1G   0.02347  0.008511  0.003223    0.0352        73       640    0.5281    0.5935    0.5449    0.4606    0.0467  0.007869   0.01503
   481/999     12.1G    0.0216  0.007021  0.003684   0.03231        53       640    0.5186    0.6125    0.5454    0.4615   0.04708  0.008064   0.01465
   482/999     12.1G   0.01947  0.008162  0.001834   0.02947        50       640    0.5748    0.6224    0.5738    0.4717   0.04754  0.008249   0.01401
   483/999     12.1G   0.02229  0.007987   0.00339   0.03366        46       640    0.6462    0.6104    0.5922    0.4869   0.04756  0.008258   0.01344
   484/999     12.1G   0.02034  0.007465  0.002176   0.02998        22       640    0.6369    0.6344    0.6211    0.4943   0.04768  0.008229    0.0131
   485/999     12.1G   0.02187  0.007087  0.002356   0.03131        28       640    0.6372    0.6487    0.6356    0.5104   0.04711  0.008115   0.01288
   486/999     12.1G   0.02499  0.009428  0.002669   0.03708        60       640    0.5955    0.6673    0.6387    0.5178   0.04607  0.007942   0.01308
   487/999     12.1G   0.02239  0.007918  0.001589    0.0319        60       640    0.5176    0.6921    0.6126     0.491   0.04498  0.007872   0.01376
   488/999     12.1G   0.02327  0.007514  0.001246   0.03203        42       640    0.6339    0.5935     0.606    0.4903   0.04416  0.007895   0.01386
   489/999     12.1G   0.02267  0.007966  0.002057    0.0327        52       640    0.5671    0.6025     0.593    0.4781   0.04385  0.007846   0.01438
   490/999     12.1G   0.02394  0.007688  0.002449   0.03408        44       640    0.5313    0.5834    0.5659    0.4622   0.04346  0.007821   0.01493
   491/999     12.1G   0.01984  0.008796  0.001747   0.03038        52       640    0.4514    0.5085    0.5312    0.4382   0.04307  0.007834   0.01526
   492/999     12.1G   0.02405  0.008597  0.002968   0.03562        51       640    0.4198    0.4541    0.5231    0.4341   0.04305  0.007836   0.01548
   493/999     12.1G   0.01998  0.007083  0.001364   0.02842        42       640    0.4205    0.4586     0.516    0.4284     0.043  0.007705   0.01564
   494/999     12.1G   0.02238  0.008649  0.002827   0.03386        42       640    0.9115    0.4745    0.5093    0.4193    0.0422  0.007584   0.01559
   495/999     12.1G   0.02057  0.007432  0.001854   0.02986        35       640    0.9115    0.4745    0.5059    0.4156   0.04219  0.007548   0.01557
   496/999     12.1G   0.02412  0.008052  0.002597   0.03477        38       640    0.9079    0.4745    0.5047    0.4114   0.04214  0.007573    0.0154
   497/999     12.1G   0.02623  0.008398  0.002478   0.03711        67       640    0.6247    0.5034    0.5165    0.4191    0.0432  0.007699    0.0149
   498/999     12.1G   0.02391  0.008988  0.001939   0.03483        69       640    0.5763    0.5272    0.5547    0.4495   0.04498  0.008001   0.01401
   499/999     12.1G   0.02259  0.008306  0.003435   0.03433        87       640    0.5474    0.5797    0.5767    0.4621   0.04751  0.008401   0.01331
   500/999     12.1G   0.02139  0.007872  0.001344    0.0306        51       640    0.6448    0.5796    0.5991    0.4736   0.04836   0.00848   0.01278
   501/999     12.1G   0.02382  0.007843  0.002514   0.03418        45       640    0.6014    0.6034    0.6093    0.4909   0.04811  0.008446   0.01269
   502/999     12.1G   0.02117   0.00862  0.002804   0.03259        34       640    0.7495    0.5486    0.5975    0.4904    0.0469  0.008198   0.01308
   503/999     12.1G   0.02166  0.009334  0.003097   0.03409        43       640    0.6749     0.551    0.5713    0.4774   0.04578  0.007918   0.01333
   504/999     12.1G   0.02228   0.00865  0.002866    0.0338        64       640    0.5829    0.5612    0.5558    0.4607   0.04564   0.00785   0.01341
   505/999     12.1G   0.02448  0.009583  0.002912   0.03698        78       640    0.7451    0.5017    0.5504    0.4563   0.04555  0.007868   0.01338
   506/999     12.1G   0.02219  0.007877  0.002052   0.03212        56       640    0.7434    0.4863    0.5429    0.4515   0.04589  0.007962   0.01339
   507/999     12.1G   0.02093  0.007315  0.003048   0.03129        40       640    0.7105    0.5068    0.5443    0.4489   0.04625  0.008011   0.01337
   508/999     12.1G   0.01854  0.008079   0.00156   0.02818        45       640     0.666    0.5458    0.5493    0.4504    0.0469  0.008021   0.01341
   509/999     12.1G   0.02073  0.007465  0.001001    0.0292        28       640    0.7461    0.5357    0.5633    0.4625   0.04754  0.008056   0.01341
   510/999     12.1G   0.02206  0.007343  0.001434   0.03083        40       640    0.7841    0.5255    0.5815    0.4827    0.0481  0.008096   0.01325
   511/999     12.1G    0.0242  0.007818  0.002674   0.03469        57       640    0.5388    0.6634    0.6056    0.4992   0.04881  0.008157   0.01297
   512/999     12.1G   0.02212  0.008386  0.001618   0.03212        51       640    0.5149    0.7099    0.6199    0.5091   0.04937  0.008221   0.01263
   513/999     12.1G    0.0214  0.007939  0.001976   0.03131        61       640    0.5342    0.6819    0.6281    0.5178   0.04922   0.00829   0.01242
   514/999     12.1G   0.02127  0.008824  0.003589   0.03368        41       640    0.5397    0.6584    0.6269    0.5166   0.04836  0.008356    0.0122
   515/999     12.1G   0.02237  0.009068  0.001612   0.03305        53       640    0.5565    0.6202      0.63    0.5182   0.04737  0.008302   0.01211
   516/999     12.1G   0.01914  0.007385  0.002419   0.02895        38       640    0.4785    0.6934    0.6171    0.5111   0.04686  0.008239   0.01253
   517/999     12.1G   0.02282  0.008529  0.001751    0.0331        55       640    0.4967    0.6251    0.6008    0.4914   0.04716   0.00831   0.01308
   518/999     12.1G   0.02005  0.007495   0.00269   0.03023        33       640    0.4544    0.6888    0.5917    0.4876    0.0478  0.008283   0.01368
   519/999     12.1G    0.0228  0.009355  0.002191   0.03434        85       640    0.6922    0.5255    0.5652    0.4652   0.04822  0.008206   0.01432
   520/999     12.1G   0.02266  0.007327  0.003022   0.03301        43       640    0.6363     0.533    0.5499    0.4468   0.04866   0.00826   0.01444
   521/999     12.1G   0.02186  0.007903  0.002054   0.03181        62       640    0.6526    0.5357    0.5588    0.4502   0.04847   0.00833   0.01408
   522/999     12.1G   0.01995  0.007664  0.002241   0.02986        65       640    0.6812    0.5588     0.578    0.4686   0.04798  0.008408   0.01354
   523/999     12.1G   0.02507  0.008637   0.00328   0.03699        48       640    0.5723    0.6548    0.6059     0.495   0.04726  0.008508   0.01275
   524/999     12.1G   0.02119  0.007348  0.003035   0.03157        38       640    0.6243    0.6684    0.6498     0.523   0.04746   0.00852   0.01174
   525/999     12.1G   0.02032   0.00811  0.002342   0.03078        27       640    0.6972    0.7024    0.6893    0.5584   0.04738  0.008469   0.01102
   526/999     12.1G   0.01981  0.007952 0.0009872   0.02875        62       640    0.5965    0.7075    0.6659    0.5412    0.0472  0.008397    0.0111
   527/999     12.1G   0.02149  0.008822  0.001902   0.03222        52       640    0.6096    0.6835    0.6564    0.5344   0.04725  0.008265   0.01126
   528/999     12.1G   0.02019  0.007834  0.001097   0.02912        33       640    0.5419    0.7212    0.6488     0.527    0.0473  0.008227   0.01174
   529/999     12.1G   0.02151  0.009388  0.001856   0.03276        69       640     0.464    0.7415    0.6207    0.5083   0.04726  0.008285   0.01214
   530/999     12.1G   0.01977   0.00725  0.001516   0.02854        42       640    0.5285    0.6173    0.6118    0.5067    0.0471  0.008332   0.01247
   531/999     12.1G   0.02245  0.008933  0.002139   0.03352        49       640    0.4342    0.7453    0.6056    0.4993   0.04703  0.008446   0.01264
   532/999     12.1G   0.01923   0.00808   0.00181   0.02912        49       640    0.4728    0.7415    0.6116    0.5027   0.04709  0.008619   0.01252
   533/999     12.1G    0.0212  0.007349   0.00187   0.03041        48       640    0.5443    0.7412    0.6326    0.5136   0.04695  0.008686   0.01235
   534/999     12.1G   0.02099  0.008504  0.001624   0.03112        39       640    0.5731    0.7408    0.6487    0.5317   0.04701  0.008631   0.01252
   535/999     12.1G   0.01738  0.007438   0.00142   0.02624        53       640    0.5867    0.7333    0.6461    0.5225   0.04752  0.008581   0.01315
   536/999     12.1G    0.0228  0.008073  0.002086   0.03296        99       640    0.5969     0.683    0.6303    0.5094   0.04805  0.008705   0.01397
   537/999     12.1G   0.02076  0.007631  0.001396   0.02978        45       640     0.538    0.6361    0.6019    0.4915   0.04857  0.008683   0.01475
   538/999     12.1G   0.01705  0.007338   0.00129   0.02568        30       640    0.6817    0.5357    0.5588    0.4557    0.0486  0.008629    0.0154
   539/999     12.1G   0.02074  0.007263  0.001914   0.02991        39       640    0.7593    0.5312    0.5567    0.4588   0.04832   0.00859   0.01552
   540/999     12.1G   0.02124  0.007509  0.005035   0.03378        62       640    0.6423    0.5306    0.5516    0.4579   0.04815  0.008579   0.01532
   541/999     12.1G   0.01999  0.007283  0.002615   0.02989        60       640    0.6132    0.5962    0.5737    0.4718   0.04809  0.008498   0.01517
   542/999     12.1G   0.02022  0.007632  0.001869   0.02972        53       640    0.6465    0.5782    0.5823    0.4854   0.04811  0.008444   0.01518
   543/999     12.1G   0.02126  0.009105  0.002157   0.03252        72       640    0.6732     0.586    0.5882     0.488   0.04764  0.008459   0.01481
   544/999     12.1G   0.02153   0.00753  0.002382   0.03144        54       640    0.6788    0.5731    0.5873    0.4858   0.04744  0.008457   0.01502
   545/999     12.1G   0.02145  0.008318  0.002417   0.03218        40       640    0.6914     0.568    0.5837    0.4847   0.04736  0.008566   0.01528
   546/999     12.1G   0.02123  0.008241  0.001896   0.03136        42       640     0.667    0.5782    0.5897    0.4889   0.04702  0.008701   0.01503
   547/999     12.1G   0.02317  0.008074   0.00218   0.03343        42       640    0.6616    0.5629    0.6047    0.4959   0.04671  0.008795   0.01479
   548/999     12.1G   0.02108  0.008223  0.001829   0.03113        47       640    0.6561    0.5629    0.6192    0.5083   0.04668   0.00872   0.01439
   549/999     12.1G   0.02251  0.007908  0.004097   0.03452        40       640    0.6649    0.5474    0.6459    0.5282   0.04689  0.008618   0.01404
   550/999     12.1G   0.01986  0.007305  0.003344   0.03051        45       640    0.5839    0.6684    0.6687     0.545    0.0474  0.008498   0.01401
   551/999     12.1G   0.02153  0.008191  0.001767   0.03149        30       640    0.5892    0.7108     0.678    0.5518   0.04747  0.008335    0.0145
   552/999     12.1G   0.02275    0.0087  0.001719   0.03317        46       640     0.618    0.6582    0.6572    0.5373   0.04703   0.00826   0.01513
   553/999     12.1G   0.02055   0.00721  0.001704   0.02947        43       640    0.5979    0.6394    0.6131     0.496    0.0463   0.00824   0.01565
   554/999     12.1G   0.01884  0.007388  0.003073    0.0293        25       640    0.5366     0.639    0.5597    0.4523   0.04575  0.008332   0.01626
   555/999     12.1G    0.0195  0.007896  0.001988   0.02938        59       640     0.508    0.5666    0.5105    0.4209   0.04579   0.00844   0.01665
   556/999     12.1G   0.01999  0.008241  0.001768      0.03        39       640    0.4979    0.5408     0.488    0.4014   0.04577   0.00846   0.01698
   557/999     12.1G   0.01802  0.007615  0.002069   0.02771        48       640    0.4615    0.5272    0.4816    0.4013   0.04604  0.008477   0.01719
   558/999     12.1G    0.0191  0.007805  0.002266   0.02917        28       640    0.4543    0.5268    0.4817    0.4001   0.04627  0.008485   0.01713
   559/999     12.1G   0.01967  0.008368  0.002063    0.0301        83       640    0.4994     0.517    0.5055    0.4183   0.04685  0.008509   0.01678
   560/999     12.1G   0.02243  0.007918  0.002763   0.03311        55       640    0.4907    0.5459    0.5134    0.4196   0.04684  0.008508   0.01622
   561/999     12.1G   0.02183  0.008269   0.00326   0.03336        84       640    0.5556    0.5407    0.5236    0.4324   0.04638  0.008474   0.01563
   562/999     12.1G   0.01998  0.008389  0.001175   0.02954        37       640     0.556    0.5408     0.524    0.4289   0.04624  0.008414   0.01538
   563/999     12.1G   0.02204  0.008674  0.002751   0.03346        66       640    0.5898    0.5459    0.5339    0.4378   0.04595  0.008284    0.0151
   564/999     12.1G   0.02246  0.007017  0.001305   0.03078        50       640    0.6137    0.4983    0.5176    0.4291   0.04541  0.008254   0.01491
   565/999     12.1G   0.02067  0.007628  0.001783   0.03008        59       640    0.7651    0.4983    0.5134    0.4237   0.04528  0.008315   0.01479
   566/999     12.1G   0.02111  0.007417  0.002329   0.03085        46       640    0.8027    0.4983    0.5162     0.426   0.04529  0.008461   0.01461
   567/999     12.1G   0.02038  0.008204  0.002447   0.03103        64       640    0.8931    0.4983    0.5247    0.4368    0.0454  0.008581   0.01436
   568/999     12.1G   0.01955  0.007469  0.001126   0.02814        55       640    0.6483    0.5034    0.5273    0.4256   0.04608  0.008644   0.01412
   569/999     12.1G   0.02078  0.008086  0.001954   0.03082        59       640    0.4011    0.6752    0.5495    0.4517    0.0463  0.008599   0.01346
   570/999     12.1G   0.01923  0.007248  0.001729    0.0282        39       640    0.4261     0.699      0.57    0.4757    0.0462   0.00862    0.0127
   571/999     12.1G   0.01936  0.008211   0.00178   0.02935        17       640    0.6019    0.6037    0.5998    0.5036   0.04641  0.008603   0.01214
   572/999     12.1G   0.02041  0.008147  0.001846    0.0304        47       640    0.6764    0.6036    0.6301    0.5339   0.04689  0.008631   0.01211
   573/999     12.1G   0.02003  0.008209  0.001476   0.02972        33       640    0.6289    0.6271    0.6271     0.532   0.04712  0.008697   0.01221
   574/999     12.1G   0.01937  0.008749  0.001955   0.03008        66       640     0.562    0.6803    0.6173    0.5216    0.0469  0.008744   0.01254
   575/999     12.1G    0.0204  0.008116  0.001854   0.03037        43       640    0.5976    0.6803    0.6539    0.5521   0.04668  0.008769   0.01264
   576/999     12.1G   0.01961   0.00712  0.001262   0.02799        61       640    0.6854    0.6646    0.6823    0.5647   0.04684  0.008872   0.01283
   577/999     12.1G   0.02066  0.007075  0.001376   0.02911        54       640    0.6493    0.7313    0.6994    0.5788    0.0472  0.009061   0.01274
   578/999     12.1G   0.01993  0.007245   0.00156   0.02873        42       640     0.675    0.7242    0.6969    0.5783   0.04737  0.009325   0.01288
   579/999     12.1G    0.0223  0.008209  0.001822   0.03233        56       640    0.6168    0.7313    0.6778    0.5532   0.04755   0.00944   0.01385
   580/999     12.1G   0.01669  0.007606  0.001249   0.02554        74       640    0.6192     0.697    0.6481    0.5224    0.0478  0.009345   0.01494
   581/999     12.1G    0.0223   0.00721  0.001957   0.03147        46       640    0.6113    0.6815     0.625    0.5023   0.04753  0.009151   0.01538
   582/999     12.1G   0.02267  0.007842  0.001443   0.03195        60       640     0.516     0.665    0.5986    0.4851   0.04736  0.008939   0.01608
   583/999     12.1G   0.01906  0.007983  0.001451    0.0285        35       640    0.5738     0.516    0.5584    0.4546   0.04779  0.008734   0.01663
   584/999     12.1G   0.01898  0.007709   0.00152   0.02821        39       640    0.5597    0.5459     0.563     0.464   0.04819  0.008497   0.01676
   585/999     12.1G   0.01886  0.006506  0.001904   0.02727        36       640    0.5784    0.5697    0.5723    0.4645   0.04801  0.008396   0.01622
   586/999     12.1G    0.0193  0.008108  0.001489    0.0289        50       640    0.6305    0.5695     0.577     0.473   0.04772  0.008351   0.01572
   587/999     12.1G   0.01756  0.006997 0.0009446    0.0255        42       640    0.6254    0.5935    0.5906    0.4866   0.04772  0.008327   0.01527
   588/999     12.1G   0.01917  0.007509  0.001887   0.02857        49       640    0.6842    0.5782    0.6218     0.513   0.04759   0.00829   0.01511
   589/999     12.1G   0.01855  0.007345   0.00144   0.02733        52       640    0.6701    0.6361    0.6512    0.5436   0.04704  0.008235   0.01489
   590/999     12.1G    0.0219  0.006786   0.00298   0.03167        40       640    0.6989    0.6548    0.6689    0.5578   0.04654  0.008165   0.01447
   591/999     12.1G    0.0189  0.007616  0.002341   0.02886        61       640    0.7358    0.6536     0.683    0.5653    0.0462   0.00806   0.01409
   592/999     12.1G   0.01939  0.007275  0.001061   0.02772        77       640    0.7023    0.6886    0.6741     0.553   0.04577  0.007981   0.01381
   593/999     12.1G   0.01902  0.007804   0.00153   0.02836        60       640      0.76    0.6884    0.6886    0.5532    0.0456   0.00791   0.01392
   594/999     12.1G   0.01925  0.007233  0.002126    0.0286        40       640    0.7211    0.6888    0.6665    0.5314   0.04546  0.007861   0.01448
   595/999     12.1G   0.02052  0.007144  0.001605   0.02927        33       640    0.6009    0.7158    0.6492    0.5158   0.04587  0.007875   0.01463
   596/999     12.1G   0.01981  0.008467  0.002017    0.0303        37       640    0.6468    0.7177    0.6537    0.5198   0.04675  0.007908   0.01426
   597/999     12.1G   0.02014  0.009066  0.001708   0.03092        77       640    0.6457    0.7415    0.6649    0.5395   0.04716  0.007908   0.01369
   598/999     12.1G   0.01883  0.007899  0.002083   0.02881        56       640    0.6413    0.7415    0.6658    0.5412   0.04725   0.00792   0.01331
   599/999     12.1G   0.02113  0.007483  0.001439   0.03005        51       640    0.6021    0.7463     0.668    0.5455   0.04725  0.007876   0.01316
   600/999     12.1G   0.01809  0.007288  0.001492   0.02687        39       640    0.6467    0.6173    0.6366     0.518   0.04722  0.007883   0.01353
   601/999     12.1G   0.01741  0.007947  0.001637   0.02699        21       640    0.5956    0.5697    0.5765    0.4729   0.04686  0.007866    0.0144
   602/999     12.1G   0.02072  0.007858  0.001413   0.02999        42       640    0.5453    0.5748     0.554    0.4585   0.04653  0.007903   0.01487
   603/999     12.1G   0.01759  0.007255  0.001661    0.0265        23       640    0.4905    0.5986    0.5378    0.4484   0.04632  0.008004   0.01503
   604/999     12.1G   0.02073  0.008033  0.001219   0.02999        55       640    0.4785    0.5796    0.5213     0.432   0.04587  0.008125   0.01523
   605/999     12.1G   0.02283  0.007264  0.001554   0.03165        47       640    0.5447    0.5272    0.5073    0.4166   0.04553  0.008196    0.0154
   606/999     12.1G    0.0176   0.00754  0.001208   0.02634        45       640    0.5828     0.517    0.5077    0.4151   0.04517  0.008214   0.01541
   607/999     12.1G   0.01827  0.007239  0.001788    0.0273        35       640    0.5193    0.5459    0.5121    0.4179   0.04496  0.008226   0.01535
   608/999     12.1G   0.01923  0.008067  0.001255   0.02855        74       640    0.6075    0.5204    0.5238    0.4264   0.04502  0.008263   0.01553
   609/999     12.1G   0.01837  0.007999  0.001302   0.02767        37       640    0.4734    0.6115    0.5391    0.4403   0.04507  0.008261   0.01558
   610/999     12.1G   0.01859  0.007615  0.002888   0.02909        61       640    0.5537    0.6156    0.5623    0.4568   0.04488  0.008227    0.0158
   611/999     12.1G      0.02  0.008028  0.001744   0.02977        48       640    0.4688    0.7177     0.561    0.4612   0.04485  0.008262    0.0158
