               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.034026,            0.049051,           0.0048079,             0.66678,             0.60204,             0.64163,             0.43014,            0.034415,            0.024674,            0.017457,           0.0084556,           0.0084556,           0.0084556
                 158,            0.033506,            0.053075,           0.0040374,             0.65753,             0.59184,             0.63491,             0.42189,            0.034825,             0.02451,            0.018395,           0.0084457,           0.0084457,           0.0084457
                 159,            0.036199,            0.055683,           0.0052621,               0.606,             0.66267,             0.64445,              0.4342,            0.032919,            0.023707,            0.017419,           0.0084358,           0.0084358,           0.0084358
                 160,            0.035225,            0.045328,            0.005167,             0.67974,             0.61346,             0.65819,             0.44439,            0.034647,             0.02322,            0.017618,           0.0084259,           0.0084259,           0.0084259
                 161,            0.032955,            0.051341,            0.006705,             0.68116,             0.62075,             0.63586,             0.44797,            0.033634,             0.02244,            0.019038,            0.008416,            0.008416,            0.008416
                 162,            0.034065,            0.051613,           0.0077939,             0.50967,             0.63978,             0.56046,             0.39024,             0.03447,            0.022407,            0.020009,           0.0084061,           0.0084061,           0.0084061
                 163,            0.035978,            0.054931,           0.0042263,             0.46933,             0.57483,             0.54869,             0.34625,            0.036755,            0.022596,            0.019481,           0.0083962,           0.0083962,           0.0083962
                 164,            0.034832,            0.056173,           0.0043428,             0.52743,             0.56973,             0.54024,             0.35363,            0.034966,            0.021396,            0.019165,           0.0083863,           0.0083863,           0.0083863
                 165,            0.031554,            0.052141,           0.0057932,             0.50355,             0.64547,             0.60579,             0.41361,            0.034727,            0.021338,            0.018427,           0.0083764,           0.0083764,           0.0083764
                 166,             0.03455,            0.051827,           0.0037883,             0.55799,             0.65819,             0.62324,             0.42523,            0.036332,            0.022885,            0.018073,           0.0083665,           0.0083665,           0.0083665
                 167,            0.036282,            0.053691,           0.0056582,             0.58846,             0.66327,             0.65914,             0.44731,            0.036751,            0.023901,            0.017727,           0.0083566,           0.0083566,           0.0083566
                 168,            0.037336,            0.056565,           0.0051077,             0.62222,              0.6946,             0.66835,             0.45796,            0.036401,            0.023677,            0.016447,           0.0083467,           0.0083467,           0.0083467
                 169,            0.036484,            0.054841,           0.0072889,             0.64647,             0.61435,             0.64423,              0.4424,            0.032926,            0.022328,            0.016747,           0.0083368,           0.0083368,           0.0083368
                 170,            0.037731,            0.049454,           0.0058776,             0.52298,             0.63605,             0.61501,             0.42825,            0.033732,            0.022296,            0.017497,           0.0083269,           0.0083269,           0.0083269
                 171,            0.036779,             0.05107,           0.0067253,             0.45109,             0.59354,             0.57263,             0.41036,            0.033696,            0.021383,            0.016875,            0.008317,            0.008317,            0.008317
                 172,            0.033616,             0.05709,           0.0041715,             0.38993,             0.60884,              0.5644,             0.39214,            0.034887,            0.020976,            0.017265,           0.0083071,           0.0083071,           0.0083071
                 173,             0.03471,            0.050703,           0.0046849,             0.48162,             0.64116,             0.57259,             0.37732,            0.036077,            0.020808,            0.017126,           0.0082972,           0.0082972,           0.0082972
                 174,            0.035551,            0.051981,           0.0047908,              0.5101,             0.54082,             0.54145,             0.38171,            0.034075,            0.019626,            0.017489,           0.0082873,           0.0082873,           0.0082873
                 175,            0.034088,            0.050694,           0.0036607,             0.51744,             0.51862,             0.55006,             0.38687,            0.033388,            0.019389,            0.018213,           0.0082774,           0.0082774,           0.0082774
                 176,            0.036053,            0.054832,           0.0048484,               0.523,             0.60034,             0.55628,             0.39094,             0.03333,            0.019593,            0.022283,           0.0082675,           0.0082675,           0.0082675
                 177,            0.037406,            0.052399,           0.0048515,             0.45809,             0.66327,             0.56156,             0.39368,            0.034784,            0.019914,             0.02242,           0.0082576,           0.0082576,           0.0082576
                 178,            0.030861,            0.049992,           0.0037113,             0.46654,             0.66837,             0.55182,              0.3886,            0.034837,            0.020676,             0.01957,           0.0082477,           0.0082477,           0.0082477
                 179,            0.035865,            0.053475,           0.0054061,             0.50205,             0.73735,             0.58621,             0.40786,            0.036166,            0.021845,            0.017791,           0.0082378,           0.0082378,           0.0082378
                 180,            0.034796,             0.04827,           0.0032042,             0.51046,              0.6975,             0.62237,             0.44336,            0.036381,            0.021611,            0.016349,           0.0082279,           0.0082279,           0.0082279
                 181,            0.035189,            0.047606,           0.0032453,             0.54856,             0.76139,             0.66896,             0.46323,            0.037547,             0.02372,             0.01495,            0.008218,            0.008218,            0.008218
                 182,            0.036989,            0.049755,            0.004323,              0.6953,             0.69048,              0.7184,             0.47543,            0.039253,            0.025302,            0.012934,           0.0082081,           0.0082081,           0.0082081
                 183,            0.036042,             0.05265,           0.0046287,             0.67851,              0.7551,              0.7173,             0.48736,             0.03685,            0.024059,            0.014044,           0.0081982,           0.0081982,           0.0081982
                 184,            0.035399,            0.051415,           0.0027035,             0.65788,             0.81122,             0.72101,             0.46008,            0.037425,            0.025388,            0.016738,           0.0081883,           0.0081883,           0.0081883
                 185,            0.033321,            0.047874,           0.0091538,             0.66426,             0.76192,             0.71462,             0.50947,             0.03446,            0.024661,            0.016976,           0.0081784,           0.0081784,           0.0081784
                 186,            0.035467,            0.053133,            0.003772,             0.61918,             0.65986,             0.66374,             0.48226,            0.033537,            0.024337,            0.016309,           0.0081685,           0.0081685,           0.0081685
                 187,            0.031653,            0.051073,             0.00514,              0.5297,             0.64966,             0.62502,             0.43748,            0.034916,             0.02482,            0.016322,           0.0081586,           0.0081586,           0.0081586
                 188,            0.033545,            0.049202,           0.0047918,             0.58649,             0.76871,              0.6649,             0.43021,            0.037016,             0.02468,             0.01655,           0.0081487,           0.0081487,           0.0081487
                 189,             0.03634,            0.047251,           0.0040987,             0.58712,               0.788,             0.64724,             0.44592,            0.036146,            0.022654,            0.016823,           0.0081388,           0.0081388,           0.0081388
                 190,            0.032385,            0.049747,           0.0027685,             0.50329,             0.71342,             0.59216,             0.40895,            0.037067,            0.022148,            0.019312,           0.0081289,           0.0081289,           0.0081289
                 191,            0.034206,             0.05056,           0.0043093,             0.49097,             0.64841,             0.60498,             0.42284,             0.03559,            0.022233,            0.019751,            0.008119,            0.008119,            0.008119
                 192,            0.032179,            0.051356,           0.0041761,             0.54021,              0.6946,             0.62822,             0.44048,             0.03425,            0.021488,            0.019695,           0.0081091,           0.0081091,           0.0081091
                 193,            0.032121,             0.05127,            0.005888,             0.54834,             0.61224,             0.61357,             0.43487,            0.033225,            0.020631,            0.019869,           0.0080992,           0.0080992,           0.0080992
                 194,             0.03336,            0.056516,           0.0036869,             0.53664,             0.71201,             0.65686,             0.45415,            0.032624,            0.020992,            0.018107,           0.0080893,           0.0080893,           0.0080893
                 195,            0.035101,            0.056399,           0.0035876,             0.58049,              0.7415,              0.6928,             0.48381,            0.032657,            0.020544,            0.017237,           0.0080794,           0.0080794,           0.0080794
                 196,            0.035069,            0.051778,           0.0038458,             0.64533,             0.73177,             0.70819,             0.49556,            0.032711,            0.020325,            0.016957,           0.0080695,           0.0080695,           0.0080695
                 197,            0.033334,            0.055129,           0.0047117,             0.60877,              0.7008,             0.70012,             0.50257,            0.032557,             0.01993,            0.017875,           0.0080596,           0.0080596,           0.0080596
                 198,            0.032697,            0.045407,           0.0031296,              0.6706,             0.72619,             0.71195,             0.48728,            0.034237,            0.021465,            0.017976,           0.0080497,           0.0080497,           0.0080497
                 199,            0.034035,            0.050453,           0.0042275,             0.65732,                0.75,             0.72479,             0.50804,            0.032137,             0.02178,            0.016576,           0.0080398,           0.0080398,           0.0080398
                 200,            0.034687,            0.050878,           0.0032664,             0.65573,             0.69728,             0.71285,             0.49229,            0.034282,            0.023188,            0.016241,           0.0080299,           0.0080299,           0.0080299
                 201,            0.035247,            0.061249,           0.0026589,             0.64331,              0.7551,             0.69567,             0.49878,            0.032269,            0.021806,            0.015482,             0.00802,             0.00802,             0.00802
                 202,            0.031353,            0.051664,           0.0041108,             0.71894,             0.66837,             0.70733,             0.48533,            0.034381,            0.022471,            0.016431,           0.0080101,           0.0080101,           0.0080101
                 203,            0.034341,            0.044622,           0.0050329,             0.73813,             0.67687,             0.70916,             0.47115,            0.035274,            0.022462,            0.017992,           0.0080002,           0.0080002,           0.0080002
                 204,             0.03228,            0.052545,            0.002097,              0.7072,             0.68013,             0.70365,             0.48343,            0.034256,            0.021704,            0.018918,           0.0079903,           0.0079903,           0.0079903
                 205,            0.036427,            0.050248,           0.0040952,             0.64597,             0.72619,             0.71425,             0.48426,             0.03364,            0.021955,            0.016592,           0.0079804,           0.0079804,           0.0079804
                 206,            0.034578,            0.048566,           0.0039054,              0.7102,             0.65986,             0.71815,             0.49173,            0.033893,            0.022331,            0.015365,           0.0079705,           0.0079705,           0.0079705
                 207,            0.036352,            0.049264,           0.0031117,             0.57182,             0.63838,              0.6258,             0.42738,            0.034269,            0.022393,            0.017387,           0.0079606,           0.0079606,           0.0079606
                 208,            0.032654,            0.052172,           0.0026921,             0.48319,              0.5755,             0.58474,             0.41073,            0.033514,            0.022447,            0.018418,           0.0079507,           0.0079507,           0.0079507
                 209,            0.032068,             0.05344,           0.0045385,             0.53452,             0.63265,             0.60464,             0.42868,            0.032477,            0.022123,            0.016982,           0.0079408,           0.0079408,           0.0079408
                 210,             0.03454,            0.048824,           0.0025311,             0.43322,             0.53231,             0.59536,             0.42015,            0.032386,            0.023839,             0.01742,           0.0079309,           0.0079309,           0.0079309
                 211,            0.033438,            0.047142,           0.0037478,             0.52493,             0.55612,             0.60188,             0.42484,            0.031601,            0.024132,            0.017681,            0.007921,            0.007921,            0.007921
                 212,            0.034726,             0.04815,           0.0038276,             0.56139,             0.57993,             0.57738,             0.41355,            0.031604,            0.023403,            0.017798,           0.0079111,           0.0079111,           0.0079111
                 213,            0.031792,            0.044996,           0.0028209,             0.51902,             0.60327,             0.59699,             0.42625,            0.032837,            0.023107,             0.01681,           0.0079012,           0.0079012,           0.0079012
                 214,            0.033171,            0.048898,           0.0046229,             0.70432,             0.53401,              0.6337,             0.44625,            0.031769,            0.022774,            0.015739,           0.0078913,           0.0078913,           0.0078913
                 215,            0.034018,            0.048204,           0.0052393,             0.59084,             0.66433,               0.682,             0.47808,            0.031225,            0.023346,            0.015536,           0.0078814,           0.0078814,           0.0078814
                 216,            0.033266,            0.054374,           0.0030741,             0.59642,             0.70848,              0.7006,             0.50612,            0.031284,            0.023337,            0.015758,           0.0078715,           0.0078715,           0.0078715
                 217,            0.033177,            0.052325,           0.0039305,             0.61114,             0.70748,             0.71325,             0.51189,            0.031462,             0.02245,            0.016472,           0.0078616,           0.0078616,           0.0078616
                 218,            0.031312,            0.051061,           0.0047833,             0.65062,             0.66976,             0.70695,             0.48085,             0.03295,            0.022625,            0.017313,           0.0078517,           0.0078517,           0.0078517
                 219,            0.031526,            0.049454,           0.0021027,             0.60769,             0.69858,             0.70683,             0.46328,            0.034121,            0.021847,            0.017096,           0.0078418,           0.0078418,           0.0078418
                 220,              0.0328,             0.05417,           0.0044879,             0.60523,             0.78059,             0.72284,             0.49245,            0.033748,            0.021775,            0.015008,           0.0078319,           0.0078319,           0.0078319
                 221,            0.032584,            0.051512,           0.0033098,             0.58362,             0.73434,             0.67877,              0.4675,            0.031836,            0.022159,            0.014654,            0.007822,            0.007822,            0.007822
                 222,            0.034331,            0.049724,            0.003246,             0.71852,             0.62075,             0.70254,             0.47663,             0.03329,            0.022663,            0.014419,           0.0078121,           0.0078121,           0.0078121
                 223,            0.033509,            0.048223,           0.0051353,             0.72502,             0.61904,             0.68591,             0.46402,            0.033079,            0.022978,            0.014729,           0.0078022,           0.0078022,           0.0078022
                 224,            0.034511,            0.048173,           0.0046569,             0.65488,             0.67772,             0.70848,             0.49337,            0.029953,            0.021885,            0.014855,           0.0077923,           0.0077923,           0.0077923
                 225,            0.034697,            0.048867,           0.0028369,             0.64942,             0.70238,             0.71758,             0.48561,            0.029859,            0.022041,              0.0158,           0.0077824,           0.0077824,           0.0077824
                 226,            0.033675,            0.046726,           0.0035973,             0.68436,             0.69273,             0.71225,             0.48346,            0.030085,            0.022525,            0.016642,           0.0077725,           0.0077725,           0.0077725
                 227,            0.033866,            0.050341,           0.0036943,             0.66776,             0.70735,             0.72169,             0.49332,            0.033118,            0.022806,            0.015235,           0.0077626,           0.0077626,           0.0077626
                 228,            0.032959,            0.047399,           0.0023769,             0.64918,             0.79082,             0.74697,             0.53952,            0.032665,            0.024735,            0.013075,           0.0077527,           0.0077527,           0.0077527
                 229,            0.032808,            0.046066,           0.0035525,             0.74657,             0.71191,             0.75487,             0.55536,            0.033111,            0.024907,            0.013097,           0.0077428,           0.0077428,           0.0077428
                 230,            0.029363,            0.047886,           0.0033438,             0.66884,             0.71599,             0.71748,             0.50296,             0.03341,            0.024728,            0.014327,           0.0077329,           0.0077329,           0.0077329
                 231,            0.033921,            0.050009,           0.0031268,             0.64355,             0.72109,             0.69911,             0.48579,            0.031943,            0.024616,            0.014946,            0.007723,            0.007723,            0.007723
                 232,            0.035754,            0.057594,           0.0034356,             0.65731,             0.67934,             0.71556,             0.53113,            0.032484,            0.023002,            0.013946,           0.0077131,           0.0077131,           0.0077131
                 233,            0.029809,            0.048246,           0.0025506,             0.61654,             0.67517,             0.68328,             0.50549,            0.032646,            0.023053,              0.0153,           0.0077032,           0.0077032,           0.0077032
                 234,            0.031284,            0.047136,           0.0041969,             0.58635,             0.65799,             0.69248,             0.49574,            0.031967,            0.022308,            0.015285,           0.0076933,           0.0076933,           0.0076933
                 235,            0.030719,            0.044247,           0.0022011,             0.58977,             0.65136,             0.67079,             0.44779,            0.035459,            0.023162,            0.016186,           0.0076834,           0.0076834,           0.0076834
                 236,            0.032504,            0.044283,           0.0049586,             0.48781,             0.57483,             0.65303,             0.45351,            0.033892,            0.022737,            0.017536,           0.0076735,           0.0076735,           0.0076735
                 237,             0.03476,            0.052535,           0.0026227,             0.56902,             0.58636,             0.67401,             0.49722,            0.034916,             0.02309,            0.017267,           0.0076636,           0.0076636,           0.0076636
                 238,            0.030531,            0.041924,           0.0035371,             0.60886,             0.58692,               0.686,             0.49824,            0.036433,            0.023827,            0.017698,           0.0076537,           0.0076537,           0.0076537
                 239,            0.033116,            0.045115,           0.0029535,             0.56227,             0.57141,             0.63816,             0.46317,            0.036618,             0.02394,            0.019246,           0.0076438,           0.0076438,           0.0076438
                 240,            0.032201,            0.049416,           0.0030322,             0.40645,              0.4896,             0.61642,             0.44307,            0.036978,            0.023723,            0.019326,           0.0076339,           0.0076339,           0.0076339
                 241,            0.031102,            0.049858,           0.0047797,             0.40487,              0.4983,             0.61881,             0.41848,            0.036355,            0.023825,            0.017867,            0.007624,            0.007624,            0.007624
                 242,            0.031541,            0.052677,           0.0037588,             0.61849,             0.71259,             0.66829,             0.44792,            0.036606,            0.023328,            0.015027,           0.0076141,           0.0076141,           0.0076141
                 243,            0.033128,            0.048059,           0.0021987,             0.60779,              0.7293,             0.66993,             0.43907,            0.037364,            0.022892,            0.014619,           0.0076042,           0.0076042,           0.0076042
                 244,             0.03101,            0.050674,           0.0025423,             0.61701,             0.71099,             0.70392,             0.48237,            0.035707,            0.022104,            0.014499,           0.0075943,           0.0075943,           0.0075943
                 245,            0.033565,            0.046781,           0.0025352,             0.65506,             0.74191,             0.71117,             0.47632,            0.037438,            0.023472,            0.014091,           0.0075844,           0.0075844,           0.0075844
                 246,            0.031708,            0.052822,           0.0029031,             0.56956,             0.64626,             0.65648,             0.47325,            0.034713,            0.022343,            0.015592,           0.0075745,           0.0075745,           0.0075745
                 247,            0.032119,            0.051779,           0.0021406,             0.51996,             0.59725,             0.62333,             0.44837,            0.035784,            0.022199,             0.01614,           0.0075646,           0.0075646,           0.0075646
                 248,            0.032225,            0.050256,           0.0031854,             0.47916,             0.59864,             0.61789,             0.45507,            0.034337,            0.021661,            0.016383,           0.0075547,           0.0075547,           0.0075547
                 249,            0.031829,            0.051438,           0.0043818,             0.50744,             0.64116,             0.60688,              0.4386,             0.03413,            0.022101,            0.016483,           0.0075448,           0.0075448,           0.0075448
                 250,            0.032453,            0.053015,           0.0034926,             0.54215,             0.73639,             0.63363,              0.4532,            0.033509,            0.022931,             0.01538,           0.0075349,           0.0075349,           0.0075349
                 251,            0.030002,            0.046836,           0.0028108,             0.58414,             0.73126,             0.65722,             0.47697,            0.032945,            0.022464,            0.014239,            0.007525,            0.007525,            0.007525
                 252,            0.034928,            0.047608,            0.002443,             0.56906,             0.73639,             0.66975,             0.49202,             0.03212,            0.022784,            0.014896,           0.0075151,           0.0075151,           0.0075151
                 253,            0.031643,            0.047149,           0.0025426,             0.54728,             0.72836,             0.65119,             0.47144,             0.03215,            0.021784,             0.01603,           0.0075052,           0.0075052,           0.0075052
                 254,            0.032383,             0.04344,           0.0036972,             0.62143,             0.70578,             0.64808,             0.45321,            0.034457,            0.022065,            0.016401,           0.0074953,           0.0074953,           0.0074953
                 255,            0.033264,             0.05153,           0.0042565,             0.61161,             0.65803,             0.62848,             0.46606,             0.03273,            0.021718,            0.017397,           0.0074854,           0.0074854,           0.0074854
                 256,            0.033198,            0.049763,           0.0045226,             0.57444,             0.65986,             0.63501,             0.46009,            0.033008,            0.021788,            0.018117,           0.0074755,           0.0074755,           0.0074755
                 257,            0.030742,            0.046411,            0.002892,              0.6414,             0.60562,             0.63662,             0.46123,            0.033348,            0.022579,            0.018311,           0.0074656,           0.0074656,           0.0074656
                 258,            0.033355,            0.048038,           0.0025072,             0.56176,             0.63276,             0.62374,             0.44689,             0.03279,            0.022607,            0.018879,           0.0074557,           0.0074557,           0.0074557
                 259,            0.032065,            0.045472,           0.0027074,             0.55592,             0.61735,             0.63631,             0.46239,            0.032865,            0.022407,            0.018727,           0.0074458,           0.0074458,           0.0074458
                 260,            0.032342,            0.045616,           0.0022858,             0.59963,             0.68367,             0.64451,             0.46918,            0.033269,            0.023077,            0.017994,           0.0074359,           0.0074359,           0.0074359
                 261,            0.032492,            0.046267,           0.0038884,             0.56468,             0.61745,             0.65969,             0.46875,            0.034336,            0.022954,            0.017535,            0.007426,            0.007426,            0.007426
                 262,            0.029659,             0.04441,           0.0034957,              0.5645,             0.56463,             0.63246,             0.45688,            0.033453,            0.023907,            0.017656,           0.0074161,           0.0074161,           0.0074161
                 263,            0.030706,            0.047313,           0.0040916,             0.54164,             0.56973,             0.58356,             0.41796,            0.033333,            0.024179,            0.019739,           0.0074062,           0.0074062,           0.0074062
                 264,            0.028093,             0.04836,           0.0035255,              0.6033,             0.67323,             0.63258,             0.44656,             0.03264,            0.023349,             0.01942,           0.0073963,           0.0073963,           0.0073963
                 265,            0.032566,            0.051855,           0.0038422,             0.66466,             0.70238,             0.67489,             0.46644,            0.032985,            0.022453,            0.017621,           0.0073864,           0.0073864,           0.0073864
                 266,            0.035276,             0.04961,           0.0029123,             0.59423,             0.74096,             0.65503,             0.46589,             0.03201,            0.022017,            0.017002,           0.0073765,           0.0073765,           0.0073765
                 267,            0.032085,            0.049938,           0.0026521,             0.56478,             0.72906,             0.63406,             0.46091,             0.03101,            0.021785,            0.017654,           0.0073666,           0.0073666,           0.0073666
                 268,            0.030158,            0.042133,           0.0032282,             0.57039,             0.63605,             0.61733,             0.42907,            0.031579,            0.021871,            0.018944,           0.0073567,           0.0073567,           0.0073567
                 269,            0.032253,             0.04419,           0.0033782,              0.5609,             0.70748,             0.62749,             0.43529,            0.033027,            0.023004,            0.018437,           0.0073468,           0.0073468,           0.0073468
                 270,            0.030811,            0.049139,           0.0022748,             0.67128,             0.72443,             0.67308,             0.47734,            0.032618,            0.023645,              0.0173,           0.0073369,           0.0073369,           0.0073369
                 271,            0.029688,             0.04666,           0.0045522,             0.64446,             0.68197,             0.65847,              0.4585,            0.033457,            0.024265,            0.019194,            0.007327,            0.007327,            0.007327
                 272,            0.031271,            0.047445,           0.0026975,             0.57436,             0.69218,             0.63239,             0.45124,            0.034209,            0.024013,            0.020072,           0.0073171,           0.0073171,           0.0073171
                 273,             0.03485,            0.050136,            0.002689,              0.5812,             0.66327,             0.62364,             0.45367,            0.033917,            0.024448,            0.019433,           0.0073072,           0.0073072,           0.0073072
                 274,            0.030714,            0.044771,           0.0021239,             0.55901,             0.67109,              0.6531,             0.46346,            0.034084,             0.02429,            0.017838,           0.0072973,           0.0072973,           0.0072973
                 275,            0.032131,            0.044489,           0.0023148,             0.53905,             0.63095,             0.58432,              0.4306,            0.033003,            0.023779,            0.018324,           0.0072874,           0.0072874,           0.0072874
                 276,            0.030097,            0.049876,           0.0026799,             0.42532,              0.5119,             0.55918,             0.39863,            0.032866,            0.023675,            0.019792,           0.0072775,           0.0072775,           0.0072775
                 277,            0.030277,            0.045464,           0.0028763,              0.5289,             0.57823,             0.59047,             0.41081,            0.030775,            0.023644,            0.019247,           0.0072676,           0.0072676,           0.0072676
                 278,            0.032741,            0.052431,           0.0034781,               0.626,             0.60204,             0.62312,             0.43279,            0.031701,            0.024296,            0.017626,           0.0072577,           0.0072577,           0.0072577
                 279,            0.032951,            0.048149,           0.0023751,             0.63768,             0.64966,              0.6645,             0.46462,            0.031861,            0.024158,            0.016617,           0.0072478,           0.0072478,           0.0072478
                 280,            0.032478,            0.047381,           0.0028684,             0.64667,             0.62585,             0.67355,             0.47765,            0.031124,            0.024292,            0.016204,           0.0072379,           0.0072379,           0.0072379
                 281,            0.029288,            0.039942,           0.0020104,             0.59958,             0.67809,             0.62986,              0.4463,            0.030524,            0.024667,            0.016164,            0.007228,            0.007228,            0.007228
                 282,            0.030226,            0.040965,           0.0022722,             0.64197,             0.69555,             0.66076,             0.44806,            0.031926,            0.024207,            0.015094,           0.0072181,           0.0072181,           0.0072181
                 283,            0.030129,            0.048676,           0.0024442,             0.68112,             0.70238,             0.68769,             0.48022,             0.03119,             0.02377,            0.013014,           0.0072082,           0.0072082,           0.0072082
                 284,             0.03138,            0.046337,           0.0039916,             0.62029,             0.69978,             0.66416,             0.44574,            0.032006,            0.021944,            0.014911,           0.0071983,           0.0071983,           0.0071983
                 285,            0.031075,            0.045268,           0.0019774,             0.67328,             0.64116,             0.65291,             0.41418,            0.032595,            0.022025,            0.015964,           0.0071884,           0.0071884,           0.0071884
                 286,            0.030443,            0.046354,           0.0042911,             0.67328,             0.61735,             0.63739,             0.42357,            0.032029,            0.020949,            0.015738,           0.0071785,           0.0071785,           0.0071785
                 287,              0.0315,            0.044254,           0.0028026,             0.74526,             0.64966,             0.69081,             0.44857,            0.033505,            0.021592,             0.01382,           0.0071686,           0.0071686,           0.0071686
                 288,            0.029649,            0.046476,           0.0035574,             0.63477,             0.65476,             0.63198,             0.42645,            0.032105,            0.022057,            0.017204,           0.0071587,           0.0071587,           0.0071587
                 289,            0.032387,            0.048424,           0.0032251,             0.52021,             0.62392,             0.59889,             0.42162,            0.032297,            0.021537,             0.02051,           0.0071488,           0.0071488,           0.0071488
                 290,             0.03138,            0.045509,           0.0027195,             0.44266,             0.53874,             0.56365,             0.38588,             0.03525,            0.021533,            0.021865,           0.0071389,           0.0071389,           0.0071389
                 291,            0.027307,            0.041315,           0.0032107,             0.46593,             0.55612,             0.57391,             0.41487,            0.034546,            0.020683,            0.021891,            0.007129,            0.007129,            0.007129
                 292,            0.030975,            0.045536,           0.0036299,             0.45405,             0.53741,             0.56522,             0.39763,            0.037095,            0.020857,            0.021589,           0.0071191,           0.0071191,           0.0071191
                 293,            0.031387,            0.047895,           0.0019628,             0.68295,             0.56401,             0.58598,             0.41226,            0.037913,            0.021149,            0.019967,           0.0071092,           0.0071092,           0.0071092
                 294,            0.032947,            0.049688,           0.0037383,             0.66099,             0.59802,              0.6289,             0.45145,            0.037385,            0.021217,            0.018465,           0.0070993,           0.0070993,           0.0070993
                 295,            0.032025,            0.044941,           0.0019231,             0.61272,              0.6175,             0.62324,             0.45051,            0.037261,             0.02125,            0.016923,           0.0070894,           0.0070894,           0.0070894
                 296,            0.033205,            0.049911,            0.002858,             0.62109,             0.57313,             0.63588,              0.4601,            0.036003,            0.020776,            0.015071,           0.0070795,           0.0070795,           0.0070795
                 297,            0.031505,            0.049659,           0.0027576,             0.55867,             0.78912,             0.64946,             0.45848,            0.033517,            0.021227,            0.013692,           0.0070696,           0.0070696,           0.0070696
                 298,            0.031519,            0.046591,           0.0024371,             0.62773,             0.73561,             0.67441,             0.47239,            0.033569,            0.021373,            0.012767,           0.0070597,           0.0070597,           0.0070597
                 299,            0.032396,            0.047731,           0.0026106,             0.66025,             0.73639,              0.7146,              0.5018,            0.033797,            0.021668,            0.014071,           0.0070498,           0.0070498,           0.0070498
                 300,            0.030986,            0.045174,            0.002837,             0.58483,             0.60114,             0.68173,             0.50426,             0.03354,            0.022221,            0.017182,           0.0070399,           0.0070399,           0.0070399
                 301,             0.03283,            0.044714,           0.0031791,               0.525,             0.58503,             0.61393,             0.43671,            0.034677,            0.022267,            0.019231,             0.00703,             0.00703,             0.00703
                 302,            0.032148,            0.047705,           0.0032121,             0.47949,             0.55877,             0.61531,             0.43121,            0.033451,            0.022127,            0.019791,           0.0070201,           0.0070201,           0.0070201
                 303,            0.030809,            0.045878,           0.0014867,             0.43845,             0.53231,             0.61254,             0.41998,            0.033053,            0.021797,            0.019425,           0.0070102,           0.0070102,           0.0070102
                 304,            0.031835,            0.046695,             0.00247,             0.58185,             0.64626,             0.65222,             0.43229,            0.034688,             0.02216,            0.016854,           0.0070003,           0.0070003,           0.0070003
                 305,            0.027005,            0.045424,           0.0026249,             0.76339,             0.67857,             0.73381,             0.52757,            0.033371,            0.022355,            0.011522,           0.0069904,           0.0069904,           0.0069904
                 306,            0.029929,            0.045055,           0.0026413,             0.70854,             0.74029,             0.73657,             0.53951,            0.034226,            0.023695,             0.01039,           0.0069805,           0.0069805,           0.0069805
                 307,            0.036878,            0.052074,           0.0037538,             0.72153,             0.73208,             0.75917,             0.54925,            0.034794,            0.023233,           0.0089092,           0.0069706,           0.0069706,           0.0069706
                 308,            0.031349,            0.049419,           0.0026302,             0.69849,             0.74802,             0.74445,             0.52929,            0.035483,            0.022416,            0.009671,           0.0069607,           0.0069607,           0.0069607
                 309,            0.030403,            0.047836,           0.0030521,             0.63055,             0.78639,              0.7027,             0.50548,            0.036543,            0.022244,            0.011039,           0.0069508,           0.0069508,           0.0069508
                 310,            0.030044,            0.050422,           0.0027073,             0.59917,             0.86054,             0.71549,             0.51269,              0.0357,            0.021179,            0.013369,           0.0069409,           0.0069409,           0.0069409
                 311,            0.032321,             0.04684,           0.0025167,             0.57606,             0.78912,             0.67344,             0.48785,             0.03637,            0.021754,             0.01488,            0.006931,            0.006931,            0.006931
                 312,            0.031439,            0.046478,           0.0030308,             0.53963,              0.7415,             0.64806,             0.47716,            0.035916,            0.021939,            0.015643,           0.0069211,           0.0069211,           0.0069211
                 313,             0.03091,              0.0483,           0.0025978,             0.60763,             0.77621,             0.66353,             0.49421,            0.035871,            0.022245,            0.014867,           0.0069112,           0.0069112,           0.0069112
                 314,            0.028934,            0.044123,           0.0019519,             0.63479,             0.77367,             0.66556,             0.48199,            0.035826,             0.02307,            0.014698,           0.0069013,           0.0069013,           0.0069013
                 315,            0.027292,            0.047176,           0.0018975,             0.62632,             0.79609,             0.66601,             0.47855,            0.036127,            0.022412,            0.014496,           0.0068914,           0.0068914,           0.0068914
                 316,            0.034069,            0.050029,           0.0034194,              0.5573,             0.68878,             0.63989,             0.45966,            0.035373,            0.022046,            0.016014,           0.0068815,           0.0068815,           0.0068815
                 317,            0.029165,            0.043103,           0.0024518,             0.64213,             0.70238,             0.64518,             0.44867,            0.035837,            0.022272,            0.016822,           0.0068716,           0.0068716,           0.0068716
                 318,            0.030077,            0.045848,            0.002854,             0.63524,             0.68014,             0.64552,             0.43189,            0.036439,            0.022934,            0.017435,           0.0068617,           0.0068617,           0.0068617
